trailingPE,averageVolume,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,netIncomeToCommon,trailingEps,enterpriseToRevenue,totalCash,totalCashPerShare,totalDebt,totalRevenue,debtToEquity,earningsGrowth,revenueGrowth,ebitdaMargins,operatingMargins,currentPrice
35.612602,9979,55380385792,3675.5,6249,13.395481,50057555968,0.3732,9651230,0.61993,0.21701999,987.892,5.778668,1542910976,160.3,12.108,5032787968,523.198,130285000,4134258944,1.364,0.897,0.11,0.34233,0.32923,5708.7
52.154312,215080,61468553216,339.9,1134.95,4.2819476,63529287680,0.078150004,58817500,0.60852003,0.15329,92.511,11.252716,1121920000,19.96,4.425,817459968,13.91,1270009984,14355279872,23.332,1.745,0.244,0.14119,0.1026,1041
19.185568,77646,67802275840,318.95,478.8,0.58227724,76792381440,0.03034,145732992,0.77684,0.16656,160.111,2.9057968,3533499904,24.25,0.659,7249999872,49.75,16474930176,116443291648,70.608,0.095,0.111,0.0398,0.031600002,465.25
47.58327,341399,604395077632,1445.55,2094.55,6.1271887,708479877120,0.12866999,338444992,0.72879,0.14373,183.134,9.751329,12692299776,37.53,7.182,7227500032,21.355,54148100096,98641502208,87.363,0.07,0.104,0.28974,0.22131,1785.8
98.48409,156063,132533616640,810,1209,20.218458,126914723840,0.19771999,133000000,0.81811,0.13652,99.96,9.911465,1296089984,10.06,19.361,1009089984,8.104,157140000,6555080192,1.262,-0.085,-0.009,0.28444,0.25003,990.75
43.587692,122717,154737754112,1200.5,2075,6.703848,168043134976,0.15041,80027800,0.44087002,0.48873,208.62,9.268288,3471790080,44.36,7.28,1342370048,16.774,6781740032,23081930752,34.994,0.156,0.223,0.26448,0.21338,1933.55
32.498997,1043073,519113179136,1589.5,2639.9,19.353502,476899672064,0.59151,213468992,0.5424,0.28229,286.181,8.495498,15865900032,74.81,17.78,56643600384,265.403,1304700032,26822699008,2.136,0.52,0.375,0.77435994,0.77017,2431.25
55.394737,259486,51715305472,349.25,529,10.866611,53061566464,0.19622,102267000,0.54987,0.40473998,53.298,9.47878,933852992,9.12,11.149,2554155008,25.051,2475589888,4759101952,45.288,0.506,0.16,0.41852,0.27366,505.2
57.352158,468887,690453086208,1242,1949,7.547542,710751944704,0.16136,400588000,0.89325994,0.04849,185.725,9.242428,14761743360,29.93,7.769,15286726656,38.148,1703709056,91480522752,2.235,0.663,0.183,0.23357001,0.19337,1716.55
74.92477,262703,133779939328,820.3,1575,11.268457,134635216896,0.18111,95944304,0.71112996,0.17336,129.418,10.774003,2150158080,18.61,11.34,3016567040,31.467,1490168064,11872071680,12.002,1.324,0.289,0.25755,0.20834999,1394.35
32.237717,521650,214374940672,448.2,876.55,16.11998,249894076416,0.48709,291439008,0.45001,0.40058997,148.777,4.89491,6477718016,22.59,18.791,15843229696,54.332,42472792064,13298709504,97.874,0.316,0.348,0,0.64236,728.25
